10545,1
10546,1
10547,1
10548,0
10549,0
10550,0
10551,0
10552,0
10553,1
10554,0
10555,1
10556,0
10557,0
10558,0
10559,1
10560,0
10561,0
10562,1
10563,1
10564,0
10565,1
10566,0
10567,0
10568,0
10569,1
10570,0
10571,0
10572,1
10573,1
10574,1
10575,0
10576,0
10577,0
10578,1
10579,1
10580,1
10581,0
10582,0
10583,0
10584,0
10585,0
10586,0
10587,0
10588,1
10589,1
10590,1
10591,1
10592,0
10593,0
10594,0
10595,0
10596,0
10597,0
10598,0
10599,0
10600,0
10601,1
10602,0
10603,1
10604,1
10605,0
10606,1
10607,0
10608,1
10609,0
10610,0
10611,0
10612,0
10613,0
10614,0
10615,1
10616,1
10617,0
10618,0
10619,0
10620,1
10621,1
10622,0
10623,1
10624,1
10625,1
10626,0
10627,0
10628,1
10629,0
10630,1
10631,1
10632,0
10633,0
10634,0
10635,1
10636,1
10637,0
10638,0
10639,0
10640,1
10641,1
10642,0
10643,1
10644,1
10645,1
10646,1
10647,1
10648,0
10649,0
10650,0
10651,0
10652,1
10653,1
10654,0
10655,0
10656,0
10657,0
10658,0
10659,1
10660,1
10661,0
10662,1
10663,0
10664,0
10665,0
10666,0
10667,1
10668,1
10669,0
10670,1
10671,0
10672,0
10673,1
10674,1
10675,0
10676,1
10677,0
10678,0
10679,1
10680,0
10681,1
10682,1
10683,0
10684,0
10685,0
10686,0
10687,0
10688,1
10689,1
10690,0
10691,1
10692,0
10693,0
10694,0
10695,0
10696,0
10697,0
10698,1
10699,1
10700,1
10701,0
10702,0
10703,1
10704,0
10705,1
10706,1
10707,1
10708,0
10709,1
10710,0
10711,1
10712,0
10713,1
10714,0
10715,1
10716,0
10717,0
10718,1
10719,1
10720,1
10721,1
10722,0
10723,0
10724,0
10725,0
10726,0
10727,1
10728,1
10729,0
10730,0
10731,1
10732,1
10733,0
10734,0
10735,1
10736,1
10737,0
10738,1
10739,0
10740,0
10741,0
10742,0
10743,0
10744,1
10745,0
10746,0
10747,0
10748,1
10749,0
10750,0
10751,1
10752,1
10753,0
10754,1
10755,1
10756,1
10757,0
10758,1
10759,1
10760,0
10761,0
10762,0
10763,1
10764,0
10765,0
10766,1
10767,1
10768,1
10769,1
10770,1
10771,1
10772,1
10773,0
10774,0
10775,0
10776,0
10777,1
10778,1
10779,1
10780,0
10781,0
10782,0
10783,1
10784,0
10785,0
10786,0
10787,1
10788,0
10789,0
10790,1
10791,1
10792,1
10793,1
10794,0
10795,0
10796,1
10797,1
10798,0
10799,1
10800,0
10801,0
10802,1
10803,1
10804,0
10805,1
10806,0
10807,1
10808,1
10809,0
10810,1
10811,1
10812,1
10813,1
10814,0
10815,0
10816,0
10817,0
10818,0
10819,0
10820,0
10821,1
10822,1
10823,0
10824,1
10825,0
10826,0
10827,0
10828,0
10829,1
10830,0
10831,1
10832,0
10833,0
10834,0
10835,1
10836,1
10837,1
10838,0
10839,1
10840,1
10841,0
10842,0
10843,1
10844,0
10845,1
10846,1
10847,1
10848,0
10849,0
10850,1
10851,0
10852,1
10853,1
10854,0
10855,0
10856,0
10857,0
10858,0
10859,1
10860,1
10861,0
10862,0
10863,1
10864,1
10865,1
10866,1
10867,1
10868,0
10869,1
10870,1
10871,1
10872,1
10873,0
10874,0
10875,1
10876,1
10877,0
10878,1
10879,0
10880,1
10881,0
10882,0
10883,0
10884,1
10885,1
10886,0
10887,0
10888,0
10889,0
10890,0
10891,0
10892,1
10893,1
10894,1
10895,0
10896,1
10897,1
10898,0
10899,0
10900,1
10901,1
10902,0
10903,1
10904,0
10905,0
10906,1
10907,1
10908,1
10909,0
10910,0
10911,1
10912,0
10913,0
10914,1
10915,0
10916,1
10917,0
10918,1
10919,0
10920,0
10921,1
10922,1
10923,0
10924,1
10925,1
10926,1
10927,1
10928,0
10929,1
10930,0
10931,1
10932,1
10933,1
10934,1
10935,1
10936,0
10937,1
10938,0
10939,0
10940,0
10941,0
10942,1
10943,1
10944,1
10945,0
10946,1
10947,0
10948,1
10949,0
10950,1
10951,0
10952,0
10953,1
10954,1
10955,0
10956,1
10957,0
10958,0
10959,0
10960,0
10961,0
10962,0
10963,1
10964,0
10965,1
10966,0
10967,0
10968,1
10969,1
10970,0
10971,0
10972,1
10973,1
10974,1
10975,0
10976,1
10977,1
10978,0
10979,1
10980,1
10981,0
10982,0
10983,1
10984,0
10985,0
10986,0
10987,1
10988,1
10989,0
10990,1
10991,1
10992,0
10993,0
10994,1
10995,0
10996,1
10997,0
10998,0
10999,0
11000,1
11001,0
11002,0
11003,1
11004,0
11005,0
11006,1
11007,0
11008,0
11009,1
11010,1
11011,0
11012,0
11013,0
11014,1
11015,0
11016,0
11017,1
11018,1
11019,0
11020,1
11021,1
11022,0
11023,0
11024,1
11025,0
11026,0
11027,1
11028,0
11029,1
11030,1
11031,1
11032,0
11033,0
11034,1
11035,0
11036,1
11037,0
11038,0
11039,0
11040,1
11041,0
11042,0
11043,0
11044,0
11045,0
11046,1
11047,0
11048,0
11049,0
11050,0
11051,1
11052,1
11053,0
11054,1
11055,0
11056,0
11057,0
11058,0
11059,0
11060,1
11061,0
11062,0
11063,1
11064,1
11065,1
11066,0
11067,0
11068,0
11069,1
11070,0
11071,1
11072,0
11073,0
11074,0
11075,1
11076,0
11077,0
11078,1
11079,1
11080,1
11081,1
11082,0
11083,0
11084,0
11085,1
11086,0
11087,0
11088,0
11089,0
11090,1
11091,0
11092,0
11093,0
11094,1
11095,0
11096,1
11097,1
11098,0
11099,1
11100,1
11101,0
11102,0
11103,0
11104,1
11105,0
11106,1
11107,0
11108,0
11109,1
11110,0
11111,0
11112,1
11113,1
11114,0
11115,1
11116,0
11117,0
11118,1
11119,0
11120,1
11121,1
11122,1
11123,0
11124,1
11125,0
11126,0
11127,0
11128,0
11129,1
11130,1
11131,1
11132,1
11133,1
11134,0
11135,0
11136,0
11137,1
11138,1
11139,1
11140,0
11141,0
11142,1
11143,0
11144,1
11145,1
11146,0
11147,1
11148,1
11149,0
11150,1
11151,1
11152,1
11153,1
11154,1
11155,0
11156,1
11157,0
11158,1
11159,1
11160,0
11161,1
11162,1
11163,1
11164,1
11165,0
11166,0
11167,0
11168,0
11169,0
11170,1
11171,1
11172,0
11173,1
11174,0
11175,0
11176,1
11177,1
11178,0
11179,0
11180,0
11181,0
11182,0
11183,1
11184,1
11185,1
11186,0
11187,1
11188,1
11189,1
11190,1
11191,1
11192,0
11193,1
11194,1
11195,1
11196,0
11197,1
11198,1
11199,1
11200,0
11201,0
11202,1
11203,0
11204,1
11205,1
11206,1
11207,1
11208,0
11209,1
11210,1
11211,1
11212,1
11213,0
11214,1
11215,0
11216,0
11217,0
11218,0
11219,1
11220,0
11221,0
11222,0
11223,1
11224,0
11225,1
11226,0
11227,0
11228,0
11229,0
11230,1
11231,0
11232,1
11233,0
11234,1
11235,0
11236,1
11237,0
11238,0
11239,0
11240,1
11241,0
11242,0
11243,0
11244,1
11245,0
11246,1
11247,1
11248,1
11249,0
11250,0
11251,0
11252,1
11253,0
11254,1
11255,0
11256,1
11257,1
11258,0
11259,0
11260,1
11261,1
11262,0
11263,0
11264,1
11265,1
11266,1
11267,1
11268,0
11269,0
11270,1
11271,0
11272,0
11273,1
11274,0
11275,0
11276,0
11277,1
11278,0
11279,0
11280,1
11281,1
11282,0
11283,1
11284,0
11285,0
11286,0
11287,1
11288,0
11289,0
11290,0
11291,0
11292,0
11293,0
11294,0
11295,1
11296,1
11297,0
11298,0
11299,0
11300,1
11301,1
11302,1
11303,0
11304,0
11305,0
11306,0
11307,0
11308,0
11309,0
11310,1
11311,1
11312,1
11313,1
11314,1
11315,0
11316,1
11317,1
11318,1
11319,1
11320,0
11321,0
11322,1
11323,0
11324,1
11325,1
11326,1
11327,1
11328,0
11329,1
11330,0
11331,1
11332,0
11333,0
11334,1
11335,0
11336,0
11337,0
11338,0
11339,0
11340,1
11341,0
11342,1
11343,1
11344,0
11345,1
11346,1
11347,1
11348,1
11349,0
11350,0
11351,1
11352,0
11353,0
11354,1
11355,1
11356,0
11357,0
11358,0
11359,0
11360,0
11361,0
11362,0
11363,0
11364,1
11365,1
11366,1
11367,1
11368,1
11369,0
11370,0
11371,0
11372,1
11373,0
11374,1
11375,0
11376,0
11377,1
11378,1
11379,1
11380,1
11381,0
11382,0
11383,1
11384,1
11385,0
11386,1
11387,1
11388,0
11389,0
11390,0
11391,0
11392,1
11393,1
11394,0
11395,0
11396,0
11397,0
11398,0
11399,0
11400,1
11401,0
11402,0
11403,1
11404,1
11405,1
11406,1
11407,1
11408,0
11409,0
11410,0
11411,0
11412,0
11413,1
11414,0
11415,1
11416,1
11417,0
11418,0
11419,0
11420,1
11421,1
11422,0
11423,0
11424,1
11425,0
11426,1
11427,0
11428,1
11429,0
11430,0
11431,0
11432,1
11433,1
11434,0
11435,1
11436,0
11437,1
11438,1
11439,0
11440,0
11441,1
11442,0
11443,0
11444,1
11445,1
11446,1
11447,0
11448,1
11449,0
11450,1
11451,1
11452,1
11453,1
11454,1
11455,0
11456,0
11457,0
11458,0
11459,0
11460,1
11461,0
11462,1
11463,1
11464,0
11465,0
11466,0
11467,1
11468,1
11469,1
11470,1
11471,1
11472,1
11473,0
11474,0
11475,0
11476,1
11477,0
11478,1
11479,1
11480,1
11481,0
11482,0
11483,1
11484,0
11485,0
11486,0
11487,1
11488,1
11489,1
11490,0
11491,1
11492,1
11493,0
11494,0
11495,0
11496,0
11497,0
11498,1
11499,1
11500,0
11501,1
11502,1
11503,0
11504,0
11505,1
11506,1
11507,0
11508,0
11509,0
11510,0
11511,1
11512,1
11513,0
11514,0
11515,0
11516,1
11517,0
11518,1
11519,0
11520,0
11521,0
11522,1
11523,0
11524,0
11525,0
11526,1
11527,1
11528,0
11529,1
11530,0
11531,0
11532,1
11533,0
11534,1
11535,0
11536,1
11537,0
11538,1
11539,1
11540,0
11541,0
11542,1
11543,1
11544,1
11545,0
11546,0
11547,0
11548,1
11549,1
11550,0
11551,0
11552,0
11553,1
11554,0
11555,0
11556,0
11557,1
11558,0
11559,0
11560,1
11561,1
11562,0
11563,1
11564,0
11565,1
11566,1
11567,0
11568,1
11569,1
11570,0
11571,0
11572,0
11573,1
11574,0
11575,1
11576,0
11577,0
11578,1
11579,0
11580,0
11581,0
11582,1
11583,1
11584,1
11585,0
11586,1
11587,1
11588,1
11589,0
11590,1
11591,1
11592,1
11593,1
11594,1
11595,0
11596,0
11597,0
11598,0
11599,1
11600,0
11601,0
11602,1
11603,1
11604,0
11605,0
11606,0
11607,0
11608,0
11609,0
11610,1
11611,0
11612,0
11613,1
11614,0
11615,0
11616,1
11617,0
11618,0
11619,0
11620,1
11621,1
11622,1
11623,0
11624,1
11625,0
11626,1
11627,1
11628,0
11629,0
11630,1
11631,1
11632,1
11633,0
11634,1
11635,0
11636,1
11637,0
11638,1
11639,0
11640,0
11641,1
11642,1
11643,1
11644,0
11645,0
11646,1
11647,0
11648,0
11649,0
11650,0
11651,1
11652,1
11653,1
11654,1
11655,0
11656,0
11657,1
11658,1
11659,1
11660,1
11661,0
11662,1
11663,1
11664,0
11665,1
11666,1
11667,0
11668,0
11669,0
11670,1
11671,0
11672,1
11673,0
11674,1
11675,0
11676,1
11677,1
11678,0
11679,1
11680,0
11681,1
11682,0
11683,0
11684,1
11685,0
11686,1
11687,1
11688,0
11689,1
11690,1
11691,0
11692,0
11693,1
11694,0
11695,1
11696,0
11697,1
11698,0
11699,0
11700,1
11701,1
11702,0
11703,1
11704,1
11705,0
11706,0
11707,0
11708,1
11709,0
11710,0
11711,1
11712,1
11713,0
11714,0
11715,1
11716,1
11717,0
11718,1
11719,1
11720,0
11721,1
11722,0
11723,1
11724,1
11725,0
11726,0
11727,0
11728,0
11729,1
11730,0
11731,0
11732,0
11733,0
11734,1
11735,0
11736,0
11737,0
11738,1
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,0
11748,1
11749,1
11750,0
11751,0
11752,0
11753,1
11754,0
11755,1
11756,1
11757,0
11758,1
11759,0
11760,1
11761,1
11762,0
11763,0
11764,0
11765,1
11766,1
11767,1
11768,0
11769,1
11770,0
11771,1
11772,1
11773,0
11774,1
11775,1
11776,1
11777,1
11778,0
11779,1
11780,1
11781,0
11782,0
11783,1
11784,0
11785,1
11786,1
11787,1
11788,0
11789,1
11790,1
11791,0
11792,0
11793,1
11794,0
11795,0
11796,0
11797,1
11798,0
11799,1
11800,0
11801,1
11802,1
11803,1
11804,1
11805,1
11806,1
11807,0
11808,0
11809,0
11810,1
11811,0
11812,0
11813,0
11814,1
11815,1
11816,0
11817,0
11818,1
11819,0
11820,0
11821,0
11822,0
11823,0
11824,1
11825,1
11826,1
11827,0
11828,0
11829,1
11830,0
11831,1
11832,1
11833,1
11834,1
11835,1
11836,1
11837,0
11838,1
11839,0
11840,0
11841,0
11842,1
11843,1
11844,0
11845,0
11846,0
11847,0
11848,1
11849,0
11850,1
11851,0
11852,0
11853,1
11854,1
11855,1
11856,0
11857,0
11858,0
11859,0
11860,0
11861,0
11862,1
11863,1
11864,1
11865,0
11866,0
11867,0
11868,0
11869,0
11870,1
11871,0
11872,1
11873,0
11874,1
11875,1
11876,0
11877,1
11878,0
11879,0
11880,1
11881,0
11882,1
11883,1
11884,0
11885,0
11886,1
11887,1
11888,1
11889,1
11890,0
11891,0
11892,1
11893,0
11894,0
11895,0
11896,1
11897,0
11898,1
11899,0
11900,1
11901,1
11902,0
11903,0
11904,0
11905,0
11906,0
11907,1
11908,1
11909,1
11910,0
11911,0
11912,1
11913,0
11914,1
11915,1
11916,0
11917,1
11918,0
11919,0
11920,1
11921,0
11922,1
11923,1
11924,1
11925,1
11926,1
11927,0
11928,1
11929,0
11930,0
11931,1
11932,0
11933,0
11934,1
11935,1
11936,1
11937,1
11938,0
11939,1
11940,1
11941,1
11942,1
11943,1
11944,0
11945,1
11946,1
11947,0
11948,1
11949,1
11950,1
11951,0
11952,1
11953,1
11954,0
11955,0
11956,0
11957,1
11958,0
11959,0
11960,0
11961,0
11962,1
11963,0
11964,1
11965,1
11966,0
11967,0
11968,0
11969,0
11970,0
11971,0
11972,1
11973,0
11974,1
11975,1
11976,0
11977,1
11978,0
11979,0
11980,0
11981,0
11982,1
11983,0
11984,0
11985,1
11986,1
11987,0
11988,0
11989,0
11990,0
11991,1
11992,0
11993,1
11994,1
11995,0
11996,1
11997,0
11998,0
11999,0
12000,0
12001,1
12002,0
12003,1
12004,1
12005,1
12006,1
12007,0
12008,1
12009,0
12010,0
12011,0
12012,1
12013,1
12014,0
12015,1
12016,0
12017,0
12018,1
12019,0
12020,0
12021,1
12022,1
12023,0
12024,0
12025,0
12026,1
12027,0
12028,1
12029,1
12030,0
12031,0
