0,1,2,3,4,5,6,7,8,9,10
0.0002880529274412993,0.0035243709153983073,0.0013314049516353075,0.0004837765733427716,0.00016462864098751157,0.00032006049189944175,0.0004158900968415675,0.0005035630851514442,0.002284753304379538,0.00016577939692232177,0.9905177196160005
0.0012392385053887202,0.022445551326270238,0.005284822347288539,0.002246371327849931,0.0012382915360388898,0.002765119534172652,0.001252607688723484,0.0026070035132577615,0.636252344523299,0.002893385341173722,0.3217752643565368
0.0020785530481104864,0.007597474007943668,0.012765918286449162,0.5749089906495126,0.002068389260630664,0.002047732869112364,0.0024102635402960186,0.10013453374042897,0.250201020340575,0.0020785662347466817,0.04370855802219447
0.000631755147083977,0.004773120688863605,0.0014081063328313349,0.0007938573190344093,0.00038850277557650844,0.0010625137883114291,0.00036888976007880714,0.0011000519729863374,0.029994404269910888,0.0003719640124332411,0.9591068339328894
0.001980613167202545,0.046634508870112494,0.015254422308233272,0.7830686583654519,0.001924827911069487,0.007909429027279766,0.0017575832224752778,0.005989361468122046,0.07118176702519009,0.0016003405371221512,0.06269848809774108
0.0014991890348726048,0.15437941311046877,0.009350662022433787,0.01736090219167231,0.0014990348601957436,0.0023190737379028214,0.001982410652589435,0.006691296624572835,0.36264575617225797,0.0015021650171300309,0.4407700965759038
0.0033638290740820886,0.00638481657662011,0.43513061143299137,0.006695607284781989,0.006248378963276651,0.003543606298150609,0.004238200045373685,0.24486975519327628,0.02602102036650508,0.0034477870439292104,0.26005638772101286
0.0033035273333508483,0.03259676519775064,0.2517617978394008,0.013254386414465453,0.003322210627530218,0.02174127019187029,0.004062217399338781,0.03743094675328967,0.2689734458408238,0.0033085145136872874,0.3602449178884922
0.001002248532286994,0.002609294406534939,0.025042289199326263,0.0020936793954524136,0.0010127839722113717,0.0014903463976057053,0.0026901889491842486,0.9028266851243694,0.048403514972134125,0.0010006536753243663,0.011828315375569984
0.0021376356347041583,0.011811075122653947,0.19541950514232476,0.0035348515130751296,0.0030864911304285324,0.0821930356945361,0.012206203257909807,0.024534771621228236,0.13183741225806414,0.0020334340860414294,0.5312055845390339
0.002886749174712515,0.007039976736123163,0.004988956705219694,0.0038700539605205646,0.0034821355080906363,0.0030084931629656177,0.07574403433634663,0.20939053279591704,0.48958665743126184,0.002876963501841905,0.19712544668700024
0.0029674477156381857,0.044753665236224996,0.02445439797314949,0.012521629824633639,0.0030986128054716834,0.022820273759872813,0.003114194075451356,0.5583734458994174,0.09998373917683064,0.0029712835870643094,0.22494130994624556
0.0006017389312708044,0.002702354554443871,0.008232546381335604,0.0019964492595538914,0.0006033392355203468,0.0006322331516254227,0.0006009085363596876,0.04769482962337875,0.9040308444099779,0.0006027116317834373,0.03230204428475015
0.0024368709193462153,0.02383280791868917,0.0851606965734041,0.011769296144457623,0.0026310274805324,0.012959170067514758,0.002496364198381864,0.008259026554099824,0.24503166537912785,0.002444603993992825,0.6029784707704533
0.002400822070720688,0.02336304885503608,0.0030354952086713966,0.012401188642618749,0.002260236192902693,0.008961151260384173,0.002647361690227578,0.0030747886505574497,0.33810687652619614,0.0022764123147541765,0.6014726185879309
0.0007330999943793634,0.14289258134113975,0.0008072444290558606,0.007465249561920055,0.0008400844326096582,0.001285307168875812,0.0007381440752534938,0.0008091905739805186,0.025194831169962472,0.0007004641960505087,0.8185338030567725
0.0007286699821502215,0.012020095684166654,0.008742129790363467,0.000859421522770565,0.0005494312560795917,0.002645555578918876,0.0005307888215104682,0.0006757321072818218,0.007916062714458407,0.0005459082665430871,0.9647862042757568
0.002207094964213912,0.02298637282062529,0.008404223738343711,0.4711570891045037,0.002261370686490942,0.011135046444938288,0.0022722222140572463,0.10550403790261748,0.19705956483066567,0.0022089200189925346,0.1748040572745513
0.0011022661449932103,0.007481510216991414,0.0022473905573848806,0.0016678388296695287,0.0010031409069945392,0.002676172756894574,0.0010208155352287398,0.002778517654308344,0.7123572883122119,0.004108312699983635,0.2635567463853393
0.0018419534893181426,0.007450048803739658,0.024547756161231248,0.007768589971233186,0.0021657030949694205,0.001863810065024749,0.010032869171244038,0.7028865797950702,0.14805135198327088,0.0018378535934149738,0.09155348387148354
0.0038744338348454675,0.0012878123324984727,0.002440082122701102,0.003444844427474299,0.0008230368905616869,0.0022430152485368744,0.0005790903966817075,0.0010312817575405442,0.0037358638621827023,0.9746465539357468,0.005893985191230328
0.0005947502449016449,0.026540970458445404,0.002367270015113045,0.001615012561762481,0.0005945182265319128,0.0006886296631952924,0.004507929963378419,0.001560102307476388,0.017308912063424366,0.0005979750752621134,0.9436239294205089
0.001223307837207134,0.02289717070589081,0.0076321650276810135,0.0029347853102648018,0.0008558877404576887,0.002945721275403109,0.000974190290874228,0.002635044968878368,0.041746235220044045,0.0007940659705976757,0.9153614256527011
0.0008429541865179467,0.019373401155976282,0.006480960355810847,0.0021902656244300895,0.0008421031141675034,0.0008595264216203835,0.0021519860647869057,0.0024318045560030874,0.050302231034879887,0.0008471378718527222,0.9136776296139544
0.0012203033633845224,0.5901128747555638,0.008086519407547602,0.004566019451030459,0.001221560071867331,0.0012744095050094117,0.0012721761862325804,0.005687078432664796,0.03039892449929393,0.0012252358078917783,0.35493489851951365
0.0022700539174121737,0.015494577275667927,0.00879153528720501,0.007823446019737534,0.0012122588481295528,0.00438647937776993,0.0017049103634347005,0.033293693901542736,0.8513017771311588,0.001213711108564064,0.0725075567693776
0.0005745273867690977,0.007633578097724976,0.022967189516025745,0.002510172708986319,0.0005398369374564465,0.0012307758487689186,0.0005789399005338672,0.0022003076008449913,0.03457757414877953,0.0005287537766497177,0.9266583440774605
0.0016907077652329407,0.012647539385077615,0.00772635546695446,0.005727576419274214,0.001560010791103737,0.005221735806874194,0.0020191118496431337,0.02635129496158435,0.3926537152731462,0.0015545838486671335,0.542847368432442
0.0015947204837063035,0.020976270369620825,0.011017497367636525,0.004107411761043842,0.0013267746801910326,0.002013392589217359,0.0013204417710534144,0.0053240395552849535,0.9296492464579224,0.002034588777506894,0.020635616186816492
0.007245541496167232,0.22305508654286502,0.009153813261253821,0.20893217890775823,0.03621547875034359,0.1745125452631528,0.007232164582703313,0.008136212445152153,0.1615630489589066,0.007172307778262958,0.1567816220134342
0.000873814518724344,0.004266853447423346,0.001059038828180963,0.010708785407329354,0.0012491110479180135,0.950844038813484,0.0014478516763762655,0.0009228510413038576,0.013609400209021424,0.0008335953883901164,0.014184659621848294
0.0012358724131933257,0.07126738755290943,0.003187070007598932,0.008122378382757077,0.0012530019108875023,0.0030765019735604477,0.0032504145426993053,0.03740403359162962,0.36365257221438513,0.0012669669508671112,0.506283800459512
0.002276502549127976,0.010645542135965034,0.013534640920403353,0.009654063897486251,0.005499808851375283,0.1568307607690002,0.003222742843000621,0.18331972746787653,0.14562596597059704,0.002278031053077785,0.46711221354209
0.0019903179057452563,0.057937299976164425,0.04563620971038852,0.005769690879748398,0.00198747981868456,0.002089343664453282,0.0023714824451570894,0.003386485202533226,0.5224527510108687,0.015623216421476294,0.3407557229647802
0.003357244998551601,0.029690187251864484,0.0019301861225404205,0.0029163361401018935,0.0015437567972616099,0.0019097219966319322,0.0014394196856827302,0.0022153700223827666,0.8658740878838791,0.0023848208852388078,0.08673886821586461
0.005073123581202192,0.059947446301680876,0.010035050744496213,0.01663888505609305,0.004786869498751125,0.005956262452862184,0.004612931494635012,0.0050686026218639164,0.13643676459197118,0.07604020695566141,0.6754038567007828
0.0003886091997191202,0.0023629045572988866,0.0026372823407777002,0.0012430677104433997,0.00038949569508830827,0.00041352366720729295,0.00038757500210109114,0.007431876093073199,0.9633455518793284,0.0003890757292563935,0.02101103812570619
0.0005594032999763597,0.07969285688603324,0.0023705743347832366,0.0009965891610361842,0.0005306152712241899,0.002048270524774875,0.000940065010308667,0.007476814565261511,0.022967656772798772,0.0005339519831258612,0.8818832021906772
0.002144351852194586,0.01290210480736633,0.050757218997952595,0.0447737478892722,0.004869784690843662,0.11133691088820813,0.02269897357078964,0.007388792610007859,0.6992373995844834,0.026936896164326936,0.016953818944554628
0.0005307202404092833,0.013321314364530497,0.004704512114617448,0.001401046931987616,0.00053189183346032,0.0005591050010137473,0.0006258409582615,0.0022537968110367184,0.9154178025643365,0.0005312946084217329,0.06012267457192459
0.0009293745567111397,0.0026771222578555985,0.005670454718967784,0.004304459128832171,0.0009457854212430897,0.0009848353784312086,0.0010124074692511597,0.001705164276704652,0.879942862727786,0.0019577276721619756,0.09986980639205527
0.0029491315790316996,0.07618340612716819,0.02654065233153615,0.0102930144024514,0.0029475226438982222,0.0030050749864024484,0.009327386872454992,0.007222005241901679,0.23218906609163775,0.0029650100158695415,0.6263777297076479
0.08479254643251607,0.10794625284485644,0.005663960854785604,0.011225039728895119,0.003605157101539105,0.011344836646697776,0.0035009070933618783,0.0038491857225669084,0.11139145953785864,0.0034995398774527926,0.6531811141594697
0.0007398777214400976,0.228004700800719,0.009480832807058056,0.0028837980242184154,0.0007351338371675927,0.0009749908326030047,0.0014955796884934627,0.005061361660902989,0.013486795879096044,0.0007412036802897305,0.7363957250680117
0.0026725404155073323,0.008873139318996874,0.01097080029483266,0.03932319462922229,0.0019731570516052445,0.013152798470402424,0.0011802688415348509,0.0040680352268542995,0.046074401657920844,0.0010408107763736714,0.8706708533167495
0.00012519510681936733,0.0023450414739212017,0.00019512372166901584,0.00026092676458551965,0.0005549726205639983,0.00024032783587666048,0.00016993854051207708,0.00018385786323022127,0.0034689513869191318,0.9912878013864078,0.0011678632994950066
0.0031492498740803695,0.1013931312921306,0.03008231800647794,0.023131005622242184,0.0031562249469868193,0.004110629059380439,0.004161631407475608,0.006228997968643243,0.12098737279745485,0.003167320775189788,0.7004321182499382
0.00020322350488939818,0.0028384357926604124,0.0013818912097809809,0.0012367316862597535,0.00017773177512125216,0.0007468620972670195,0.00024553042523598216,0.0005369721711099942,0.002326063415929498,0.00017733285094674004,0.9901292250707989
0.0010254642889851815,0.09841682689992422,0.08518909115090596,0.002679910829637049,0.0013229726655369168,0.002169459467242228,0.0010523749584236011,0.009390705745102429,0.01693680887704638,0.0010722592316414622,0.7807441258855545
0.002820308050635342,0.014729344855014148,0.017049431031477238,0.01529472480293627,0.002824073250029433,0.0028765209817364903,0.013833741096186217,0.012384010850135841,0.5461354933698435,0.0028250749223527687,0.3692272767896528
0.0005464501778724403,0.01405886700426635,0.0007784621183371737,0.004035671053217383,0.0006544202318192818,0.0006592112886655636,0.0007880880965892767,0.0006090516479427337,0.011009019055280003,0.0005220015432520277,0.9663387577827578
0.001338457833269704,0.017420688056007928,0.006685114920267398,0.08744231117443603,0.001331907189821329,0.0017102696530815786,0.0013557965909944672,0.003613965091379032,0.855256304572423,0.0014465937224150262,0.022398591195904552
0.0017055655916903278,0.02958869428389039,0.005590518284521,0.6447298843933229,0.0016979777285853074,0.002418141334181492,0.0016840358728809513,0.02531871790026543,0.22759084687168243,0.0017023831534040497,0.05797323458557574
0.9533943291786118,0.003146912222053481,0.0017807918818531065,0.001669796360917305,0.0013896250005954109,0.0010976203537947015,0.0018448862802515355,0.001802585639625017,0.02738992595880821,0.003941637786138607,0.002541889337351175
0.0005891701722114854,0.006886789062535076,0.0016861483706794244,0.0032176700095070615,0.0005905673723992985,0.0006160529439529407,0.0006241972756717168,0.010983384283752649,0.9210416324935502,0.0005900227285437018,0.05317436528719642
0.000914793527496371,0.0019044784684303683,0.0015052923735857347,0.9712609135543395,0.000632181910100712,0.0006568699847295154,0.000817236084563577,0.0010591070321395045,0.013318443359798017,0.0012048703855301905,0.006725813319286594
0.0027225558225804918,0.011492481024634495,0.005123262020046904,0.01945541035400465,0.0025860319807672503,0.0030443694217109824,0.002613509569964696,0.004616236146812558,0.09767586812087659,0.6743952698094925,0.17627500572910884
0.004027806309173903,0.020555718804166626,0.07227125569708809,0.15524459564542478,0.004007792424004866,0.017218145809903523,0.02107698953999226,0.05632085575744655,0.21767775100539258,0.004041880063024046,0.42755720894438276
0.001953416773355871,0.013793918864852745,0.0019986082271702056,0.0024241877602867823,0.001531529034610631,0.00217583443331456,0.001521342880884611,0.2256206900864747,0.6189063484929946,0.0015327092523955768,0.1285414141936597
0.0038936804141756916,0.1770154085693708,0.004983961176862709,0.01046936443501548,0.019000309441701366,0.006199484055236348,0.003937438241463301,0.005029883742292638,0.17036459866351644,0.003913154674944518,0.5951927165854206
0.0004230540127395707,0.03293345879032816,0.6499625324270503,0.0014440527678942735,0.00044778824112894246,0.0005095842245738054,0.0004210243779156222,0.0033450885376410055,0.0058075187445688755,0.00044589787156490326,0.30426000000459447
0.002372483469123506,0.004759271403456144,0.03167471049427022,0.006789548682497559,0.015997544990044084,0.0026690060444917313,0.028478190694910446,0.6616718052097156,0.19640501291114815,0.0023669014890063756,0.046815524611336146
0.002618927742184421,0.006049344673989281,0.013298778706142387,0.012545564655559421,0.002635311545735854,0.0027727929911332033,0.0027301837804205634,0.4074350307399727,0.43172810582161764,0.002620148434241034,0.11556581090900354
0.0011598970547729737,0.026971003222260613,0.0015057568170164658,0.016825100937805496,0.0013068178361514604,0.0013692154708575012,0.0012335261142575346,0.0012932733490778664,0.02155841330201208,0.001108729901593139,0.9256682659941949
0.02953711858401062,0.03130047524981824,0.5047794795974513,0.012548323837176063,0.017963970695246197,0.13636658009722444,0.012635366259482486,0.08373922674043953,0.046109262492488715,0.005398080898181174,0.1196221155484812
0.0021986340737626398,0.005372508795823096,0.8751429420415621,0.003415641505924979,0.0021524742828066485,0.0035468368794703714,0.0020396974908555117,0.009459317785206473,0.04217153084776147,0.001940566938959523,0.05255984935786721
0.0012007634947447197,0.009419087835734091,0.012595206082153991,0.021889007716111655,0.0012034048781694921,0.0012569096129464953,0.0011975842647144628,0.007060180844174912,0.7490594846143375,0.001201816533117308,0.1939165541237954
0.0023074779438690737,0.017449893708158352,0.0030891171934625274,0.09545339183711118,0.0024037372373742526,0.7671437653710341,0.0023703510705758973,0.0064593512117335355,0.0879965292797576,0.0023156515920576917,0.013010733554865808
0.005210113615496596,0.01680838696489482,0.4671019931599386,0.023815142222257286,0.0054427950146195975,0.04691929801372227,0.02669505181014995,0.17582392969994853,0.1523342869152507,0.005345066130997046,0.07450393645272463
0.001126851107996757,0.0031550328931398653,0.0020231793836156045,0.0025520170780940635,0.001150747376659502,0.025131785410449206,0.0018123002274680177,0.8821992522038348,0.04643087010512636,0.0011249464183151808,0.03329301779530077
0.00010938479419699212,0.0004938480600745697,0.00013775400583031247,0.00019899965148932264,0.9931407773527701,0.0007425695726620325,0.00017800060714960678,0.0001263193019915824,0.003655360219105673,0.00010946859500867008,0.0011075178397211734
0.0008280303441038162,0.027093775994438192,0.008223819559452587,0.016029469075917503,0.0008271794281437391,0.0026369400873011662,0.0008338921393750518,0.008561695184023133,0.8818254184643322,0.0008289210850468112,0.052310858637865915
0.002870504135844901,0.16076796450219777,0.05150781910698434,0.03743850858129783,0.0028148751990066307,0.003957546206765434,0.002709753017597182,0.007174049239509618,0.08467043272646964,0.002720585352191805,0.6433679619321349
0.05138233394822459,0.013335096483288178,0.5323553673455597,0.015136607035219778,0.00981001512354314,0.012434984137058814,0.040255897823890045,0.05062062519011134,0.16790299547548956,0.004703191314497834,0.1020628861231171
0.0007202501540793817,0.0032773341062235996,0.003435569241901659,0.8011925647365707,0.0009203822937001459,0.0011717350737798402,0.0007668740083593865,0.0468333026274788,0.13431549782485588,0.0007226133784695221,0.0066438765545810165
0.003961174571246035,0.007965178418316581,0.01746141882604246,0.004931013130167567,0.003421811314296441,0.005635236238852704,0.003942404460538008,0.019225657156318472,0.20499153726456565,0.002071597440780268,0.7263929711788758
0.0014349544324522743,0.03155591692327718,0.0014032258333659168,0.013057458917756459,0.0012110132774316902,0.002311275308021228,0.008217164070900397,0.0013378143113953033,0.03935568530874517,0.001207872634992432,0.8989076189816618
0.00019206647160637818,0.000687485934451049,0.00023969327758534238,0.0016864186126069084,0.9880483849520406,0.00028734831710265846,0.00044625193868035794,0.00021859047598640646,0.005496456423812883,0.00019219991414943036,0.0025051036819779523
0.0038877001004438342,0.8432454055855164,0.006474298374413649,0.03471526837908674,0.002096759685100462,0.0025368284610585825,0.001976163781113858,0.0022589441819951266,0.027295499333008705,0.0022650197501619986,0.07324811236810072
0.0034996501189829103,0.07794425025345555,0.007314150297301215,0.3580884572683433,0.0035071198470667526,0.02107054577506485,0.003491223406332426,0.12044330781177635,0.333303227080958,0.003520318228251376,0.06781774991246718
0.0013491469548550707,0.005419948751030419,0.008267029578445313,0.0041316790495714495,0.04855238209632254,0.002421781621715977,0.0035190983685593653,0.7508280827138104,0.03568316182945948,0.0013440570835639835,0.138483631952666
0.00460819750218832,0.053025839437100514,0.017400704152547488,0.011440774842641905,0.011891465253809503,0.017625681271517746,0.0065611371574556135,0.33649032259232875,0.42997419526265174,0.004595467474193734,0.10638621505356463
0.0018479368839012993,0.2675265956907869,0.004734324757082554,0.013799990858396132,0.0018467807520101973,0.002003452803952229,0.0018372829224670702,0.03724301769556717,0.26103139457258173,0.0019471304134513364,0.40618209264980326
0.0013670859698623457,0.003780926063582597,0.0028450138069307674,0.004288936502644468,0.0011129693045589645,0.001449989080478815,0.0011570657451013076,0.03544917199312553,0.903841834876021,0.0010825444102749182,0.0436244622474192
0.00182060637018152,0.0033368962604543714,0.0025769161664121235,0.0020991632974553497,0.0015288333085660697,0.002772986128013025,0.002479699050926947,0.030845923395295294,0.7778806212610246,0.0013271045741554664,0.17333125018751513
0.0017671765002142117,0.011661026725986009,0.03459228615924696,0.17445946645540533,0.0026278997499231717,0.0025278959279932166,0.001740018335797652,0.006208290102187699,0.7363214735467382,0.0022444558600610127,0.025850010636446635
0.002591596553812317,0.17093218680635675,0.41671709849480915,0.006182297254827466,0.005119149223851563,0.005700644271812559,0.006046676028975855,0.17268317293575172,0.03887103988004733,0.002639085320481549,0.1725170532292737
0.0011584900912920539,0.009963670134076334,0.002116812854296026,0.0018150606780183549,0.0010852204968983623,0.005480653734025092,0.0010804218795075202,0.003023240675785718,0.5470645434666577,0.0010908638901916113,0.4261210220992512
0.0007263145329116492,0.0060424535684203435,0.0015172963319502089,0.7503561632213802,0.0007231433772052128,0.0009276888945297722,0.0007335719649199023,0.05635640340615536,0.16970904799675962,0.0007263535852144497,0.012181563120553187
0.0005069791906196837,0.0017442029480765617,0.013957705271540109,0.0010465202365752796,0.006023602771911434,0.002928412908812486,0.0009031441327808414,0.9436182061574041,0.013474150799472024,0.0005053699642895553,0.015291705618517878
0.0018664639786542619,0.005637885657217814,0.004934533327523138,0.010874633068851433,0.0018708474467817723,0.0020324943000545187,0.0018597644674274501,0.08858905161765555,0.8005503013926443,0.0018680258438810446,0.07991599889930881
0.0003738673231347582,0.005349623023009555,0.0009731273988389047,0.9724918464393659,0.0003745513915670785,0.00045044548296001264,0.0004092269238049914,0.0005277102706059829,0.01250476804380758,0.0010966012686901743,0.00544823243421521
