0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.16145928844855986,0.0,0.14475087458091332,0.0,0.0,0.0,0.5119215119310557,0.18186832503947098,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.5340435287628896,0.0,0.0,0.0,0.0,0.46595647123711026,0.0,0.0
0.0,0.1285337906970499,0.0,0.0,0.0,0.0,0.0,0.0,0.499352606550303,0.0,0.3721136027526471
0.0,0.0,0.22897408745569678,0.0,0.0,0.0,0.0,0.12643974466083419,0.0,0.0,0.644586167883469
0.0,0.6754302106705137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245697893294864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484420098134443,0.15155799018655564,0.0,0.0
0.0,0.5412225504022007,0.13859287127931874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201845783184804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976209783445443,0.6023790216554558,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.31004819258212674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899518074178733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643397120368019,0.3204347553458738,0.0,0.5152255326173244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8723241795641943,0.0,0.1276758204358056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4539203925713476,0.5460796074286526,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20111529326913935,0.0,0.7988847067308605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10797454115617681,0.0,0.8920254588438232
0.0,0.6629818341059991,0.0,0.11302210347335093,0.0,0.0,0.0,0.0,0.11466444498120398,0.0,0.10933161743944592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8436310931391461,0.0,0.15636890686085392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3503316299129247,0.0,0.0,0.5280226715116906,0.0,0.1216456985753849
0.0,0.0,0.0,0.16185712368490124,0.0,0.7062675933983968,0.0,0.0,0.13187528291670192,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14728104344753012,0.0,0.8527189565524699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7402285834017425,0.0,0.25977141659825753
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.7483155032793546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516844967206454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.3048113211541766,0.0,0.4840253404162598,0.0,0.1119764264591036,0.09918691197046,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3689843822925409,0.0,0.6310156177074592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34524824743065535,0.0,0.6547517525693446
0.0,0.14576159800916727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542384019908327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21121112951834162,0.0,0.7887888704816585
